gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,city,city_development_index,training_hours,target
0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,0.045454545454545456,0.5,0.16666666666666666,0.0,0.888268156424581,0.942115768463074,0.7731343283582089,0.0
0.0,0.0,1.0,0.0,0.8333333333333333,0.09090909090909091,0.5,0.8333333333333333,0.6666666666666666,0.111731843575419,0.3512974051896208,0.21791044776119403,0.0
0.3333333333333333,0.0,1.0,0.6000000000000001,0.8333333333333333,0.9545454545454546,0.125,0.8333333333333333,0.16666666666666666,0.08379888268156425,0.9221556886227545,0.05671641791044776,1.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.13636363636363635,0.125,0.8333333333333333,0.16666666666666666,0.9608938547486033,0.8582834331337325,0.020895522388059702,0.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.7272727272727273,0.125,0.8333333333333333,0.0,0.5698324022346368,0.942115768463074,0.3880597014925373,0.0
0.3333333333333333,0.0,0.0,0.4,0.8333333333333333,0.7727272727272727,1.0,1.0,0.0,0.7653631284916201,0.7744510978043911,0.13134328358208955,0.0
0.3333333333333333,0.0,0.0,0.0,0.8333333333333333,0.09090909090909091,0.0,0.8333333333333333,0.16666666666666666,0.45251396648044695,0.4890219560878243,0.3223880597014926,0.0
0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.5909090909090909,0.125,0.8333333333333333,0.0,0.3687150837988827,0.812375249500998,0.20597014925373133,0.0
0.0,0.0,1.0,0.0,0.8333333333333333,0.9545454545454546,0.125,0.3333333333333333,0.6666666666666666,0.5698324022346368,0.942115768463074,0.04776119402985075,0.0
0.0,1.0,1.0,0.4,0.8333333333333333,0.2727272727272727,0.5,0.8333333333333333,0.0,0.5698324022346368,0.942115768463074,0.14925373134328357,0.0
0.0,0.0,1.0,0.0,0.8333333333333333,0.7272727272727273,0.5,0.8333333333333333,0.3333333333333333,0.5698324022346368,0.942115768463074,0.1761194029850746,1.0
1.0,1.0,1.0,0.6000000000000001,0.8333333333333333,0.9545454545454546,0.25,0.6666666666666666,0.6666666666666666,0.19553072625698326,0.8882235528942116,0.008955223880597015,0.0
0.3333333333333333,1.0,1.0,0.0,0.8333333333333333,0.13636363636363635,0.125,0.8333333333333333,0.6666666666666666,0.6312849162011173,0.9540918163672655,0.01791044776119403,0.0
1.0,0.0,1.0,0.4,0.8333333333333333,0.9545454545454546,0.125,0.8333333333333333,0.3333333333333333,0.5642458100558659,0.7105788423153693,0.4865671641791045,0.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.5454545454545454,1.0,1.0,0.5,0.35195530726256985,0.4351297405189619,0.8626865671641791,0.0
0.3333333333333333,1.0,1.0,0.2,1.0,0.5,0.875,0.3333333333333333,1.0,0.5642458100558659,0.7105788423153693,0.42985074626865677,0.0
1.0,1.0,1.0,0.6000000000000001,0.8333333333333333,1.0,1.0,1.0,0.8333333333333333,0.5698324022346368,0.942115768463074,0.20597014925373133,0.0
0.3333333333333333,1.0,1.0,1.0,1.0,0.5909090909090909,1.0,1.0,0.0,0.111731843575419,0.3512974051896208,0.06865671641791045,0.0
0.3333333333333333,1.0,1.0,0.4,0.3333333333333333,0.5909090909090909,0.375,0.8333333333333333,0.0,0.5698324022346368,0.942115768463074,0.3940298507462687,1.0
1.0,1.0,0.0,0.0,0.8333333333333333,0.5,1.0,1.0,0.0,0.0558659217877095,0.20359281437125765,0.05671641791044776,0.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.045454545454545456,0.875,0.16666666666666666,0.0,0.5698324022346368,0.942115768463074,0.22388059701492538,0.0
0.0,1.0,0.0,0.4,0.8333333333333333,0.6818181818181819,1.0,1.0,0.5,0.49720670391061456,0.499001996007984,0.059701492537313425,1.0
0.0,0.0,1.0,0.0,0.6666666666666666,0.8181818181818182,0.75,0.8333333333333333,0.16666666666666666,0.111731843575419,0.3512974051896208,0.09850746268656717,0.0
0.3333333333333333,1.0,1.0,0.0,0.8333333333333333,0.8636363636363636,0.875,0.8333333333333333,0.16666666666666666,0.888268156424581,0.942115768463074,0.0417910447761194,0.0
0.3333333333333333,1.0,1.0,0.0,0.8333333333333333,0.9545454545454546,1.0,1.0,0.6666666666666666,0.3128491620111732,0.8343313373253493,0.4626865671641791,0.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.9545454545454546,0.75,0.8333333333333333,0.6666666666666666,0.5698324022346368,0.942115768463074,0.0417910447761194,0.0
1.0,0.0,1.0,0.4,0.8333333333333333,0.9545454545454546,1.0,1.0,1.0,0.6312849162011173,0.9540918163672655,0.35522388059701493,0.0
1.0,0.0,1.0,0.0,0.5,0.2272727272727273,0.375,1.0,0.6666666666666666,0.8715083798882681,0.6407185628742517,0.1373134328358209,0.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.13636363636363635,1.0,1.0,0.16666666666666666,0.4022346368715084,0.6107784431137725,0.29552238805970155,1.0
0.3333333333333333,0.0,0.3333333333333333,0.0,0.8333333333333333,0.7272727272727273,0.625,0.8333333333333333,1.0,0.3687150837988827,0.812375249500998,0.30149253731343284,0.0
0.3333333333333333,1.0,1.0,0.2,1.0,0.6363636363636364,1.0,1.0,1.0,0.5698324022346368,0.942115768463074,0.15223880597014924,0.0
1.0,0.0,1.0,0.2,1.0,0.8636363636363636,0.0,1.0,0.5,0.6312849162011173,0.9540918163672655,0.11343283582089551,0.0
0.3333333333333333,0.0,0.0,0.2,1.0,0.6363636363636364,1.0,1.0,0.0,0.5698324022346368,0.942115768463074,0.3313432835820896,1.0
0.3333333333333333,1.0,1.0,0.6000000000000001,0.8333333333333333,0.9545454545454546,0.5,0.8333333333333333,0.6666666666666666,0.5698324022346368,0.942115768463074,0.03880597014925373,0.0
1.0,0.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,0.0,0.08379888268156425,0.9221556886227545,0.008955223880597015,0.0
1.0,0.0,1.0,0.4,0.0,0.9545454545454546,0.25,0.3333333333333333,0.6666666666666666,0.08379888268156425,0.9221556886227545,0.16119402985074627,0.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.7272727272727273,0.375,0.8333333333333333,0.5,0.111731843575419,0.3512974051896208,0.14328358208955225,1.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.2727272727272727,1.0,1.0,0.6666666666666666,0.08379888268156425,0.9221556886227545,0.21194029850746268,0.0
0.3333333333333333,0.0,0.0,0.0,0.8333333333333333,0.2272727272727273,0.75,0.8333333333333333,0.3333333333333333,0.4916201117318436,0.9520958083832335,0.41791044776119407,1.0
0.3333333333333333,1.0,1.0,0.2,1.0,0.7272727272727273,1.0,0.8333333333333333,1.0,0.6312849162011173,0.9540918163672655,0.08059701492537313,0.0
0.3333333333333333,0.0,1.0,0.0,0.8333333333333333,0.18181818181818182,0.375,0.8333333333333333,0.0,0.5698324022346368,0.942115768463074,0.01492537313432836,0.0
0.3333333333333333,0.0,1.0,0.0,0.5,0.36363636363636365,0.75,0.8333333333333333,0.0,0.5698324022346368,0.942115768463074,0.37014925373134333,0.0
1.0,0.0,1.0,0.0,0.8333333333333333,0.9545454545454546,1.0,1.0,1.0,0.4134078212290503,0.9800399201596804,0.9701492537313433,0.0
0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.9545454545454546,0.125,0.8333333333333333,0.16666666666666666,0.5698324022346368,0.942115768463074,0.0955223880597015,0.0
1.0,1.0,1.0,0.4,0.8333333333333333,0.7272727272727273,0.375,0.8333333333333333,0.6666666666666666,0.5642458100558659,0.7105788423153693,0.11641791044776119,0.0
1.0,0.0,1.0,0.0,0.8333333333333333,0.4090909090909091,1.0,1.0,0.0,0.888268156424581,0.942115768463074,0.5880597014925373,1.0
